num of topics,bug id,num of files that changed,num of files that changed no tests,first index exist files,max index exist files,num of files checked exist files,all indexes,first index exist files no tests,max index exist files no tests,num of files checked exist files no tests,all indexes no tests,average similarity
120,CLI-220,1,1,7,7,146,[7],7,7,67,[7],0.268
120,CLI-5,9,9,8,41,146,"[14, 8, 40, 41, 20, 10, 13, 22, 17]",5,28,67,"[10, 5, 27, 28, 15, 7, 9, 17, 13]",0.1071111111111111
120,CLI-215,6,4,0,80,146,"[0, 40, 79, 80, 28, 24]",0,48,67,"[0, 12, 47, 48]",0.09725
120,CLI-209,1,1,3,3,146,[3],3,3,67,[3],0.413
120,CLI-208,1,1,6,6,146,[6],5,5,67,[5],0.609
120,CLI-207,2,1,0,3,146,"[0, 3]",0,0,67,[0],0.861
120,CLI-193,2,1,0,3,146,"[0, 3]",0,0,67,[0],0.772
120,CLI-205,4,3,0,19,146,"[2, 12, 19, 0]",0,13,67,"[0, 8, 13]",0.293
120,CLI-186,1,1,31,31,146,[31],15,15,67,[15],0.243
120,CLI-203,4,2,1,82,146,"[57, 1, 7, 82]",1,31,67,"[31, 1]",0.2885
120,CLI-202,3,2,6,28,146,"[21, 6, 28]",5,17,67,"[17, 5]",0.40549999999999997
120,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
120,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
120,CLI-2,2,1,3,27,146,"[3, 27]",3,3,67,[3],0.526
120,CLI-201,2,1,8,14,146,"[14, 8]",8,8,67,[8],0.304
120,CLI-200,1,1,6,6,146,[6],6,6,67,[6],0.368
120,CLI-182,3,2,0,7,144,"[7, 5, 0]",0,2,66,"[2, 0]",0.24
120,CLI-177,2,1,2,25,144,"[2, 25]",2,2,65,[2],0.614
120,CLI-175,1,0,0,0,144,[0],-1,-1,65,[],0
120,CLI-162,2,1,2,61,144,"[2, 61]",0,0,65,[0],0.583
120,CLI-162,2,1,2,62,144,"[2, 62]",0,0,65,[0],0.584
120,CLI-162,1,0,57,57,144,[57],-1,-1,65,[],0
120,CLI-162,1,1,2,2,144,[2],0,0,65,[0],0.575
120,CLI-165,2,1,0,7,144,"[7, 0]",2,2,66,[2],0.109
120,CLI-164,2,1,4,33,144,"[33, 4]",17,17,66,[17],0.119
120,CLI-164,2,1,4,33,144,"[33, 4]",17,17,66,[17],0.119
120,CLI-163,2,1,2,16,144,"[16, 2]",9,9,66,[9],0.224
120,CLI-6,1,0,89,89,144,[89],-1,-1,66,[],0
120,CLI-156,2,1,20,27,142,"[27, 20]",14,14,67,[14],0.16
120,CLI-149,3,1,4,14,142,"[14, 8, 4]",10,10,67,[10],0.137
120,CLI-151,2,1,0,24,142,"[0, 24]",0,0,67,[0],0.578
120,CLI-141,1,1,8,8,142,[8],7,7,67,[7],0.405
120,CLI-138,1,0,29,29,141,[29],-1,-1,67,[],0
120,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
120,CLI-21,1,1,0,0,139,[0],0,0,67,[0],0.733
120,CLI-135,1,1,0,0,139,[0],0,0,67,[0],0.564
120,CLI-135,3,2,0,11,139,"[0, 11, 4]",0,10,67,"[0, 10]",0.351
120,CLI-134,2,1,16,17,139,"[17, 16]",8,8,67,[8],0.485
120,CLI-134,3,1,6,18,139,"[15, 6, 18]",7,7,67,[7],0.496
120,CLI-21,2,1,0,3,139,"[0, 3]",0,0,67,[0],0.733
120,CLI-133,1,1,4,4,139,[4],4,4,67,[4],0.79
120,CLI-71,2,2,0,12,104,"[0, 12]",0,8,49,"[0, 8]",0.41500000000000004
120,CLI-51,1,1,5,5,101,[5],2,2,48,[2],0.306
120,CLI-13,2,2,0,2,99,"[2, 0]",0,2,47,"[2, 0]",0.6115
120,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
120,CLI-23,1,0,129,129,130,[129],-1,-1,67,[],0
140,CLI-33,2,1,40,101,152,"[40, 101]",29,29,68,[29],0.056
140,CLI-33,2,1,40,101,152,"[40, 101]",29,29,68,[29],0.056
140,CLI-254,4,1,46,106,152,"[46, 101, 103, 106]",17,17,68,[17],0.002
140,CLI-69,8,0,0,110,152,"[57, 101, 0, 102, 103, 7, 106, 110]",-1,-1,68,[],0
140,CLI-274,1,1,102,102,150,[102],63,63,68,[63],0.001
140,CLI-8,2,2,7,19,150,"[7, 19]",2,10,68,"[2, 10]",0.231
140,CLI-265,2,1,5,110,150,"[5, 110]",5,5,68,[5],0.188
140,CLI-265,1,1,5,5,150,[5],5,5,68,[5],0.188
140,CLI-266,2,2,0,9,149,"[9, 0]",0,6,68,"[6, 0]",0.462
140,CLI-5,3,0,29,34,148,"[34, 29, 31]",-1,-1,68,[],0
140,CLI-252,1,1,131,131,148,[131],64,64,68,[64],0.001
140,CLI-241,1,1,7,7,147,[7],5,5,68,[5],0.191
140,CLI-224,1,1,78,78,147,[78],30,30,68,[30],0.089
140,CLI-224,4,3,67,120,147,"[78, 117, 120, 67]",30,59,68,"[30, 56, 59]",0.031
140,CLI-230,2,2,26,90,147,"[26, 90]",12,64,68,"[12, 64]",0.049
140,CLI-224,1,1,31,31,147,[31],15,15,68,[15],0.045
140,CLI-224,4,3,67,120,147,"[78, 117, 120, 67]",30,59,68,"[30, 56, 59]",0.031
140,CLI-220,1,1,15,15,146,[15],13,13,67,[13],0.172
140,CLI-5,9,9,0,121,146,"[121, 8, 0, 5, 39, 3, 13, 68, 18]",0,52,67,"[52, 8, 0, 5, 20, 3, 13, 33, 16]",0.4175555555555555
140,CLI-215,6,4,0,91,146,"[1, 13, 36, 32, 0, 91]",0,17,67,"[0, 8, 17, 15]",0.16875
140,CLI-209,1,1,0,0,146,[0],0,0,67,[0],0.515
140,CLI-208,1,1,0,0,146,[0],0,0,67,[0],0.833
140,CLI-207,2,1,3,10,146,"[3, 10]",2,2,67,[2],0.386
140,CLI-193,2,1,4,13,146,"[4, 13]",0,0,67,[0],0.176
140,CLI-205,4,3,1,11,146,"[11, 2, 1, 5]",0,7,67,"[7, 1, 0]",0.4143333333333333
140,CLI-186,1,1,49,49,146,[49],30,30,67,[30],0.004
140,CLI-203,4,2,0,119,146,"[26, 0, 119, 68]",0,21,67,"[21, 0]",0.39999999999999997
140,CLI-202,3,2,22,34,146,"[22, 24, 34]",16,18,67,"[16, 18]",0.1945
140,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
140,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
140,CLI-2,2,1,10,80,146,"[10, 80]",9,9,67,[9],0.375
140,CLI-201,2,1,17,50,146,"[50, 17]",25,25,67,[25],0.01
140,CLI-200,1,1,52,52,146,[52],34,34,67,[34],0.075
140,CLI-182,3,2,0,10,144,"[4, 0, 10]",0,4,66,"[4, 0]",0.7775
140,CLI-177,2,1,4,6,144,"[6, 4]",0,0,65,[0],0.316
140,CLI-175,1,0,3,3,144,[3],-1,-1,65,[],0
140,CLI-162,2,1,2,31,144,"[2, 31]",0,0,65,[0],0.538
140,CLI-162,2,1,3,86,144,"[3, 86]",0,0,65,[0],0.388
140,CLI-162,1,0,32,32,144,[32],-1,-1,65,[],0
140,CLI-162,1,1,3,3,144,[3],0,0,65,[0],0.391
140,CLI-165,2,1,0,22,144,"[0, 22]",0,0,66,[0],0.83
140,CLI-164,2,1,0,104,144,"[0, 104]",0,0,66,[0],0.793
140,CLI-164,2,1,0,122,144,"[0, 122]",0,0,66,[0],0.767
140,CLI-163,2,1,0,95,144,"[0, 95]",0,0,66,[0],0.728
140,CLI-6,1,0,119,119,144,[119],-1,-1,66,[],0
140,CLI-156,2,1,14,38,142,"[38, 14]",20,20,67,[20],0.013
140,CLI-149,3,1,2,59,142,"[59, 12, 2]",27,27,67,[27],0.035
140,CLI-151,2,1,1,17,142,"[1, 17]",0,0,67,[0],0.674
140,CLI-141,1,1,0,0,142,[0],0,0,67,[0],0.497
140,CLI-138,1,0,66,66,141,[66],-1,-1,67,[],0
140,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
140,CLI-21,1,1,1,1,139,[1],1,1,67,[1],0.441
140,CLI-135,1,1,1,1,139,[1],1,1,67,[1],0.211
140,CLI-135,3,2,1,26,139,"[1, 26, 3]",1,22,67,"[1, 22]",0.1265
140,CLI-134,2,1,17,69,139,"[17, 69]",10,10,67,[10],0.17
140,CLI-134,3,1,7,130,139,"[17, 130, 7]",10,10,67,[10],0.17
140,CLI-21,2,1,1,16,139,"[1, 16]",1,1,67,[1],0.441
140,CLI-133,1,1,13,13,139,[13],13,13,67,[13],0.208
140,CLI-71,2,2,2,4,104,"[2, 4]",2,4,49,"[2, 4]",0.527
140,CLI-51,1,1,13,13,101,[13],8,8,48,[8],0.001
140,CLI-13,2,2,0,5,99,"[0, 5]",0,3,47,"[0, 3]",0.281
140,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
140,CLI-23,1,0,123,123,130,[123],-1,-1,67,[],0
160,CLI-33,2,1,27,54,152,"[27, 54]",7,7,68,[7],0.333
160,CLI-33,2,1,13,38,152,"[13, 38]",7,7,68,[7],0.344
160,CLI-254,4,1,22,92,152,"[85, 92, 32, 22]",61,61,68,[61],0.001
160,CLI-69,8,0,2,102,152,"[96, 100, 4, 101, 102, 17, 3, 2]",-1,-1,68,[],0
160,CLI-274,1,1,4,4,150,[4],4,4,68,[4],0.833
160,CLI-8,2,2,23,66,150,"[66, 23]",13,45,68,"[45, 13]",0.014
160,CLI-265,2,1,124,147,150,"[124, 147]",58,58,68,[58],0.083
160,CLI-265,1,1,124,124,150,[124],58,58,68,[58],0.083
160,CLI-266,2,2,2,21,149,"[21, 2]",0,15,68,"[15, 0]",0.2645
160,CLI-5,3,0,138,141,148,"[138, 139, 141]",-1,-1,68,[],0
160,CLI-252,1,1,45,45,148,[45],21,21,68,[21],0.41
160,CLI-241,1,1,34,34,147,[34],22,22,68,[22],0.138
160,CLI-224,1,1,47,47,147,[47],19,19,68,[19],0.309
160,CLI-224,4,3,0,47,147,"[47, 1, 0, 3]",0,19,68,"[19, 1, 0]",0.42933333333333334
160,CLI-230,2,2,3,50,147,"[3, 50]",3,26,68,"[3, 26]",0.2795
160,CLI-224,1,1,78,78,147,[78],35,35,68,[35],0.007
160,CLI-224,4,3,0,47,147,"[47, 1, 0, 3]",0,19,68,"[19, 1, 0]",0.4336666666666667
160,CLI-220,1,1,24,24,146,[24],16,16,67,[16],0.115
160,CLI-5,9,9,0,20,146,"[7, 18, 0, 8, 16, 13, 3, 20, 5]",0,17,67,"[7, 15, 0, 8, 14, 11, 3, 17, 5]",0.5741111111111111
160,CLI-215,6,4,0,99,146,"[0, 7, 13, 99, 5, 10]",0,64,67,"[0, 6, 9, 64]",0.424
160,CLI-209,1,1,1,1,146,[1],1,1,67,[1],0.97
160,CLI-208,1,1,2,2,146,[2],2,2,67,[2],0.832
160,CLI-207,2,1,3,97,146,"[3, 97]",3,3,67,[3],0.685
160,CLI-193,2,1,8,13,146,"[8, 13]",7,7,67,[7],0.21
160,CLI-205,4,3,5,17,146,"[15, 9, 5, 17]",2,10,67,"[10, 5, 2]",0.556
160,CLI-186,1,1,27,27,146,[27],15,15,67,[15],0.148
160,CLI-203,4,2,0,74,146,"[68, 0, 43, 74]",0,41,67,"[41, 0]",0.3295
160,CLI-202,3,2,10,32,146,"[21, 10, 32]",9,13,67,"[13, 9]",0.4195
160,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
160,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
160,CLI-2,2,1,8,55,146,"[8, 55]",8,8,67,[8],0.379
160,CLI-201,2,1,4,5,146,"[5, 4]",0,0,67,[0],0.632
160,CLI-200,1,1,3,3,146,[3],0,0,67,[0],0.748
160,CLI-182,3,2,0,5,144,"[5, 3, 0]",0,2,66,"[2, 0]",0.2525
160,CLI-177,2,1,1,16,144,"[1, 16]",1,1,65,[1],0.744
160,CLI-175,1,0,5,5,144,[5],-1,-1,65,[],0
160,CLI-162,2,1,2,131,144,"[2, 131]",0,0,65,[0],0.392
160,CLI-162,2,1,2,78,144,"[2, 78]",0,0,65,[0],0.384
160,CLI-162,1,0,131,131,144,[131],-1,-1,65,[],0
160,CLI-162,1,1,2,2,144,[2],0,0,65,[0],0.392
160,CLI-165,2,1,0,1,144,"[1, 0]",0,0,66,[0],0.247
160,CLI-164,2,1,8,30,144,"[30, 8]",16,16,66,[16],0.16
160,CLI-164,2,1,8,30,144,"[30, 8]",16,16,66,[16],0.161
160,CLI-163,2,1,8,23,144,"[23, 8]",13,13,66,[13],0.165
160,CLI-6,1,0,118,118,144,[118],-1,-1,66,[],0
160,CLI-156,2,1,13,30,142,"[30, 13]",15,15,67,[15],0.083
160,CLI-149,3,1,1,26,142,"[1, 26, 20]",1,1,67,[1],0.703
160,CLI-151,2,1,0,16,142,"[0, 16]",0,0,67,[0],0.63
160,CLI-141,1,1,5,5,142,[5],4,4,67,[4],0.489
160,CLI-138,1,0,39,39,141,[39],-1,-1,67,[],0
160,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
160,CLI-21,1,1,7,7,139,[7],3,3,67,[3],0.47
160,CLI-135,1,1,2,2,139,[2],2,2,67,[2],0.243
160,CLI-135,3,2,0,18,139,"[0, 18, 4]",0,13,67,"[0, 13]",0.23399999999999999
160,CLI-134,2,1,5,21,139,"[21, 5]",7,7,67,[7],0.241
160,CLI-134,3,1,1,21,139,"[21, 1, 10]",7,7,67,[7],0.24
160,CLI-21,2,1,0,7,139,"[7, 0]",3,3,67,[3],0.477
160,CLI-133,1,1,12,12,139,[12],12,12,67,[12],0.409
160,CLI-71,2,2,0,5,104,"[0, 5]",0,5,49,"[0, 5]",0.5165
160,CLI-51,1,1,5,5,101,[5],5,5,48,[5],0.147
160,CLI-13,2,2,0,2,99,"[2, 0]",0,2,47,"[2, 0]",0.755
160,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
160,CLI-23,1,0,123,123,130,[123],-1,-1,67,[],0
180,CLI-33,2,1,40,58,152,"[40, 58]",23,23,68,[23],0.075
180,CLI-33,2,1,40,58,152,"[40, 58]",23,23,68,[23],0.074
180,CLI-254,4,1,0,38,152,"[38, 0, 22, 20]",7,7,68,[7],0.077
180,CLI-69,8,0,24,127,152,"[74, 24, 75, 76, 38, 78, 123, 127]",-1,-1,68,[],0
180,CLI-274,1,1,38,38,150,[38],11,11,68,[11],0.222
180,CLI-8,2,2,10,14,150,"[10, 14]",8,12,68,"[8, 12]",0.3085
180,CLI-265,2,1,10,94,150,"[10, 94]",9,9,68,[9],0.152
180,CLI-265,1,1,10,10,150,[10],9,9,68,[9],0.152
180,CLI-266,2,2,5,18,149,"[18, 5]",2,10,68,"[10, 2]",0.1955
180,CLI-5,3,0,71,117,148,"[115, 71, 117]",-1,-1,68,[],0
180,CLI-252,1,1,0,0,148,[0],0,0,68,[0],0.656
180,CLI-241,1,1,16,16,147,[16],13,13,68,[13],0.27
180,CLI-224,1,1,87,87,147,[87],33,33,68,[33],0.037
180,CLI-224,4,3,71,94,147,"[71, 93, 94, 73]",35,50,68,"[35, 49, 50]",0.013333333333333334
180,CLI-230,2,2,17,25,147,"[25, 17]",11,15,68,"[15, 11]",0.08750000000000001
180,CLI-224,1,1,71,71,147,[71],35,35,68,[35],0.036
180,CLI-224,4,3,70,108,147,"[87, 106, 108, 70]",33,51,68,"[33, 49, 51]",0.013666666666666667
180,CLI-220,1,1,48,48,146,[48],27,27,67,[27],0.008
180,CLI-5,9,9,0,91,146,"[91, 12, 17, 0, 21, 3, 7, 25, 8]",0,50,67,"[50, 10, 12, 0, 16, 3, 7, 20, 8]",0.3251111111111111
180,CLI-215,6,4,0,93,146,"[2, 28, 90, 93, 0, 8]",0,64,67,"[0, 5, 61, 64]",0.17325000000000002
180,CLI-209,1,1,0,0,146,[0],0,0,67,[0],0.943
180,CLI-208,1,1,8,8,146,[8],7,7,67,[7],0.634
180,CLI-207,2,1,0,8,146,"[0, 8]",0,0,67,[0],0.847
180,CLI-193,2,1,0,6,146,"[0, 6]",0,0,67,[0],0.871
180,CLI-205,4,3,1,67,146,"[67, 1, 7, 15]",0,48,67,"[48, 0, 6]",0.512
180,CLI-186,1,1,31,31,146,[31],10,10,67,[10],0.008
180,CLI-203,4,2,2,109,146,"[55, 4, 2, 109]",1,38,67,"[38, 1]",0.2475
180,CLI-202,3,2,3,22,146,"[17, 3, 22]",3,15,67,"[15, 3]",0.439
180,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
180,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
180,CLI-2,2,1,9,99,146,"[99, 9]",43,43,67,[43],0.008
180,CLI-201,2,1,0,37,146,"[37, 0]",16,16,67,[16],0.064
180,CLI-200,1,1,11,11,146,[11],9,9,67,[9],0.437
180,CLI-182,3,2,0,7,144,"[1, 7, 0]",0,2,66,"[0, 2]",0.297
180,CLI-177,2,1,0,56,144,"[0, 56]",0,0,65,[0],0.816
180,CLI-175,1,0,20,20,144,[20],-1,-1,65,[],0
180,CLI-162,2,1,3,48,144,"[3, 48]",1,1,65,[1],0.475
180,CLI-162,2,1,3,49,144,"[3, 49]",1,1,65,[1],0.486
180,CLI-162,1,0,45,45,144,[45],-1,-1,65,[],0
180,CLI-162,1,1,3,3,144,[3],1,1,65,[1],0.485
180,CLI-165,2,1,1,6,144,"[6, 1]",3,3,66,[3],0.358
180,CLI-164,2,1,4,5,144,"[4, 5]",3,3,66,[3],0.339
180,CLI-164,2,1,4,5,144,"[4, 5]",3,3,66,[3],0.339
180,CLI-163,2,1,21,22,144,"[22, 21]",16,16,66,[16],0.089
180,CLI-6,1,0,117,117,144,[117],-1,-1,66,[],0
180,CLI-156,2,1,8,80,142,"[8, 80]",4,4,67,[4],0.184
180,CLI-149,3,1,2,31,142,"[2, 13, 31]",2,2,67,[2],0.641
180,CLI-151,2,1,0,16,142,"[0, 16]",0,0,67,[0],0.623
180,CLI-141,1,1,10,10,142,[10],8,8,67,[8],0.337
180,CLI-138,1,0,25,25,141,[25],-1,-1,67,[],0
180,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
180,CLI-21,1,1,4,4,139,[4],3,3,67,[3],0.533
180,CLI-135,1,1,1,1,139,[1],1,1,67,[1],0.331
180,CLI-135,3,2,3,23,139,"[6, 3, 23]",3,6,67,"[6, 3]",0.3905
180,CLI-134,2,1,22,78,139,"[22, 78]",15,15,67,[15],0.036
180,CLI-134,3,1,18,24,139,"[22, 18, 24]",15,15,67,[15],0.036
180,CLI-21,2,1,2,4,139,"[4, 2]",3,3,67,[3],0.533
180,CLI-133,1,1,15,15,139,[15],11,11,67,[11],0.027
180,CLI-71,2,2,3,13,104,"[3, 13]",2,8,49,"[2, 8]",0.2025
180,CLI-51,1,1,2,2,101,[2],2,2,48,[2],0.22
180,CLI-13,2,2,0,3,99,"[3, 0]",0,3,47,"[3, 0]",0.35650000000000004
180,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
180,CLI-23,1,0,123,123,130,[123],-1,-1,67,[],0
200,CLI-33,2,1,1,14,152,"[1, 14]",1,1,68,[1],0.676
200,CLI-33,2,1,1,14,152,"[1, 14]",1,1,68,[1],0.657
200,CLI-254,4,1,13,99,152,"[84, 13, 94, 99]",58,58,68,[58],0.001
200,CLI-69,8,0,3,94,152,"[82, 6, 85, 86, 87, 3, 90, 94]",-1,-1,68,[],0
200,CLI-274,1,1,14,14,150,[14],12,12,68,[12],0.569
200,CLI-8,2,2,9,20,150,"[9, 20]",6,15,68,"[6, 15]",0.3125
200,CLI-265,2,1,114,119,150,"[114, 119]",54,54,68,[54],0.09
200,CLI-265,1,1,114,114,150,[114],54,54,68,[54],0.09
200,CLI-266,2,2,5,15,149,"[15, 5]",5,13,68,"[13, 5]",0.585
200,CLI-5,3,0,26,41,148,"[41, 35, 26]",-1,-1,68,[],0
200,CLI-252,1,1,2,2,148,[2],2,2,68,[2],0.804
200,CLI-241,1,1,12,12,147,[12],10,10,68,[10],0.252
200,CLI-224,1,1,73,73,147,[73],25,25,68,[25],0.119
200,CLI-224,4,3,54,105,147,"[95, 103, 105, 54]",37,47,68,"[37, 45, 47]",0.002
200,CLI-230,2,2,7,10,147,"[7, 10]",5,8,68,"[5, 8]",0.5945
200,CLI-224,1,1,73,73,147,[73],25,25,68,[25],0.125
200,CLI-224,4,3,55,106,147,"[97, 90, 106, 55]",37,48,68,"[39, 37, 48]",0.006000000000000001
200,CLI-220,1,1,38,38,146,[38],29,29,67,[29],0.05
200,CLI-5,9,9,0,119,146,"[119, 2, 4, 7, 69, 0, 19, 9, 5]",0,51,67,"[51, 2, 4, 6, 27, 0, 15, 8, 5]",0.6173333333333333
200,CLI-215,6,4,0,25,146,"[2, 0, 12, 15, 6, 25]",0,13,67,"[2, 0, 11, 13]",0.6315
200,CLI-209,1,1,0,0,146,[0],0,0,67,[0],0.74
200,CLI-208,1,1,50,50,146,[50],22,22,67,[22],0.001
200,CLI-207,2,1,0,10,146,"[10, 0]",8,8,67,[8],0.389
200,CLI-193,2,1,0,32,146,"[32, 0]",11,11,67,[11],0.382
200,CLI-205,4,3,5,45,146,"[10, 45, 17, 5]",5,20,67,"[5, 20, 11]",0.062
200,CLI-186,1,1,56,56,146,[56],35,35,67,[35],0.003
200,CLI-203,4,2,14,117,146,"[105, 22, 14, 117]",10,58,67,"[58, 10]",0.071
200,CLI-202,3,2,11,25,146,"[23, 25, 11]",13,14,67,"[13, 14]",0.038
200,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
200,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
200,CLI-2,2,1,8,125,146,"[125, 8]",54,54,67,[54],0.001
200,CLI-201,2,1,0,1,146,"[1, 0]",0,0,67,[0],0.51
200,CLI-200,1,1,0,0,146,[0],0,0,67,[0],0.777
200,CLI-182,3,2,3,20,144,"[20, 17, 3]",6,9,66,"[9, 6]",0.0465
200,CLI-177,2,1,0,1,144,"[1, 0]",0,0,65,[0],0.499
200,CLI-175,1,0,0,0,144,[0],-1,-1,65,[],0
200,CLI-162,2,1,2,135,144,"[2, 135]",0,0,65,[0],0.587
200,CLI-162,2,1,2,135,144,"[2, 135]",0,0,65,[0],0.582
200,CLI-162,1,0,135,135,144,[135],-1,-1,65,[],0
200,CLI-162,1,1,2,2,144,[2],0,0,65,[0],0.581
200,CLI-165,2,1,0,3,144,"[0, 3]",0,0,66,[0],0.926
200,CLI-164,2,1,0,3,144,"[0, 3]",0,0,66,[0],0.896
200,CLI-164,2,1,0,3,144,"[0, 3]",0,0,66,[0],0.896
200,CLI-163,2,1,0,5,144,"[0, 5]",0,0,66,[0],0.695
200,CLI-6,1,0,127,127,144,[127],-1,-1,66,[],0
200,CLI-156,2,1,12,24,142,"[12, 24]",10,10,67,[10],0.552
200,CLI-149,3,1,9,16,142,"[9, 12, 16]",9,9,67,[9],0.384
200,CLI-151,2,1,0,9,142,"[0, 9]",0,0,67,[0],0.598
200,CLI-141,1,1,29,29,142,[29],18,18,67,[18],0.003
200,CLI-138,1,0,45,45,141,[45],-1,-1,67,[],0
200,CLI-148,0,0,140,-1,140,[],-1,-1,67,[],0
200,CLI-21,1,1,7,7,139,[7],5,5,67,[5],0.665
200,CLI-135,1,1,25,25,139,[25],16,16,67,[16],0.093
200,CLI-135,3,2,9,27,139,"[25, 27, 9]",16,18,67,"[16, 18]",0.0775
200,CLI-134,2,1,11,19,139,"[19, 11]",5,5,67,[5],0.27
200,CLI-134,3,1,4,19,139,"[19, 4, 8]",5,5,67,[5],0.272
200,CLI-21,2,1,3,7,139,"[7, 3]",5,5,67,[5],0.645
200,CLI-133,1,1,17,17,139,[17],15,15,67,[15],0.434
200,CLI-71,2,2,2,5,104,"[2, 5]",2,5,49,"[2, 5]",0.724
200,CLI-51,1,1,7,7,101,[7],6,6,48,[6],0.23
200,CLI-13,2,2,0,2,99,"[2, 0]",0,2,47,"[2, 0]",0.612
200,CLI-18,0,0,132,-1,132,[],-1,-1,67,[],0
200,CLI-23,1,0,123,123,130,[123],-1,-1,67,[],0
220,CLI-33,2,1,3,62,152,"[3, 62]",0,0,68,[0],0.593
220,CLI-33,2,1,3,62,152,"[3, 62]",0,0,68,[0],0.593
220,CLI-254,4,1,15,99,152,"[99, 15, 26, 23]",58,58,68,[58],0.001
220,CLI-69,8,0,2,123,152,"[54, 26, 2, 119, 120, 121, 123, 63]",-1,-1,68,[],0
220,CLI-274,1,1,92,92,150,[92],43,43,68,[43],0.028
220,CLI-8,2,2,8,9,150,"[9, 8]",5,6,68,"[6, 5]",0.5369999999999999
220,CLI-265,2,1,9,96,150,"[9, 96]",7,7,68,[7],0.132
220,CLI-265,1,1,9,9,150,[9],7,7,68,[7],0.132
220,CLI-266,2,2,2,23,149,"[23, 2]",0,20,68,"[20, 0]",0.38
220,CLI-5,3,0,1,7,148,"[1, 5, 7]",-1,-1,68,[],0
220,CLI-252,1,1,1,1,148,[1],0,0,68,[0],0.607
220,CLI-241,1,1,22,22,147,[22],15,15,68,[15],0.072
220,CLI-224,1,1,35,35,147,[35],12,12,68,[12],0.376
220,CLI-224,4,3,40,123,147,"[40, 54, 123, 72]",12,63,68,"[12, 19, 63]",0.21466666666666667
220,CLI-230,2,2,3,4,147,"[4, 3]",1,2,68,"[2, 1]",0.47450000000000003
220,CLI-224,1,1,13,13,147,[13],8,8,68,[8],0.314
220,CLI-224,4,3,35,123,147,"[35, 53, 123, 73]",12,63,68,"[12, 18, 63]",0.22333333333333336
220,CLI-220,1,1,42,42,146,[42],24,24,67,[24],0.037
220,CLI-5,9,9,26,117,146,"[117, 55, 26, 95, 36, 87, 63, 60, 85]",1,52,67,"[52, 14, 1, 37, 11, 31, 21, 19, 30]",0.037
220,CLI-215,6,4,0,80,146,"[1, 12, 77, 80, 0, 5]",0,63,67,"[0, 7, 60, 63]",0.13025
220,CLI-209,1,1,0,0,146,[0],0,0,67,[0],0.945
220,CLI-208,1,1,5,5,146,[5],5,5,67,[5],0.424
220,CLI-207,2,1,0,5,146,"[0, 5]",0,0,67,[0],0.893
220,CLI-193,2,1,0,2,146,"[0, 2]",0,0,67,[0],0.769
220,CLI-205,4,3,0,43,146,"[6, 11, 43, 0]",3,34,67,"[3, 7, 34]",0.1743333333333333
220,CLI-186,1,1,25,25,146,[25],14,14,67,[14],0.203
220,CLI-203,4,2,21,93,146,"[74, 21, 34, 93]",15,57,67,"[57, 15]",0.0665
220,CLI-202,3,2,0,13,146,"[0, 7, 13]",0,3,67,"[0, 3]",0.47450000000000003
220,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
220,CLI-2,0,0,146,-1,146,[],-1,-1,67,[],0
220,CLI-2,2,1,13,101,146,"[101, 13]",48,48,67,[48],0.001
220,CLI-201,2,1,2,18,146,"[18, 2]",12,12,67,[12],0.133
220,CLI-200,1,1,6,6,146,[6],3,3,67,[3],0.429
220,CLI-182,3,2,0,6,144,"[4, 6, 0]",0,2,66,"[0, 2]",0.1535
220,CLI-177,2,1,0,2,144,"[2, 0]",0,0,65,[0],0.28
220,CLI-175,1,0,3,3,144,[3],-1,-1,65,[],0
220,CLI-162,2,1,0,4,144,"[0, 4]",0,0,65,[0],0.781
220,CLI-162,2,1,0,4,144,"[0, 4]",0,0,65,[0],0.664
220,CLI-162,1,0,4,4,144,[4],-1,-1,65,[],0
220,CLI-162,1,1,2,2,144,[2],0,0,65,[0],0.649
220,CLI-165,2,1,1,2,144,"[2, 1]",0,0,66,[0],0.664
220,CLI-164,2,1,1,3,144,"[3, 1]",0,0,66,[0],0.647
220,CLI-164,2,1,1,3,144,"[3, 1]",0,0,66,[0],0.632
220,CLI-163,2,1,1,2,144,"[2, 1]",0,0,66,[0],0.497
220,CLI-6,1,0,120,120,144,[120],-1,-1,66,[],0
